game_id	context_id	context_name	context_weight
122515	7	gaming_mood:easy-going	0.0561404
122515	8	gaming_mood:expert	0.0280702
122515	9	gaming_mood:intense	0.0561404
122515	10	gaming_mood:cooperative	0.00350877
122515	11	gaming_mood:competitive	1.0
122515	13	gaming_mood:story-based	0.00350877
122515	14	social_companion:1-player	0.0175439
122515	15	social_companion:2-players	0.150877
122515	16	social_companion:large-group	0.045614
122515	20	social_companion:family	0.00350877
123260	1	playing_time:very_short	0.157895
123260	3	playing_time:moderate	0.105263
123260	4	playing_time:long	0.131579
123260	5	playing_time:very_long	0.0526316
123260	7	gaming_mood:easy-going	1.0
123260	8	gaming_mood:expert	0.131579
123260	9	gaming_mood:intense	0.210526
123260	11	gaming_mood:competitive	0.394737
123260	12	gaming_mood:thematic	0.0526316
123260	13	gaming_mood:story-based	0.157895
123260	14	social_companion:1-player	0.447368
123260	15	social_companion:2-players	0.710526
123260	19	social_companion:children	0.157895
123260	20	social_companion:family	0.263158
123540	1	playing_time:very_short	0.16
123540	2	playing_time:short	0.0133333
123540	3	playing_time:moderate	0.0133333
123540	4	playing_time:long	0.0266667
123540	6	gaming_mood:party	0.0133333
123540	7	gaming_mood:easy-going	1.0
123540	8	gaming_mood:expert	0.0533333
123540	9	gaming_mood:intense	0.133333
123540	11	gaming_mood:competitive	0.32
123540	12	gaming_mood:thematic	0.0133333
123540	13	gaming_mood:story-based	0.0666667
123540	15	social_companion:2-players	0.253333
123540	19	social_companion:children	0.28
123540	20	social_companion:family	0.44
123570	1	playing_time:very_short	1.0
123570	7	gaming_mood:easy-going	0.111111
123570	8	gaming_mood:expert	0.111111
123570	11	gaming_mood:competitive	0.111111
123570	19	social_companion:children	0.111111
123570	20	social_companion:family	0.333333
124361	1	playing_time:very_short	0.175573
124361	2	playing_time:short	0.00763359
124361	3	playing_time:moderate	0.0229008
124361	4	playing_time:long	0.0916031
124361	5	playing_time:very_long	0.00763359
124361	6	gaming_mood:party	0.00763359
124361	7	gaming_mood:easy-going	1.0
124361	8	gaming_mood:expert	0.145038
124361	9	gaming_mood:intense	0.267176
124361	10	gaming_mood:cooperative	0.0381679
124361	11	gaming_mood:competitive	0.198473
124361	13	gaming_mood:story-based	0.0229008
124361	14	social_companion:1-player	0.0381679
124361	15	social_companion:2-players	0.534351
124361	19	social_companion:children	0.0229008
124361	20	social_companion:family	0.0381679
124742	1	playing_time:very_short	0.0740741
124742	2	playing_time:short	0.0444444
124742	3	playing_time:moderate	0.0296296
124742	4	playing_time:long	0.0148148
124742	5	playing_time:very_long	0.00740741
124742	6	gaming_mood:party	0.00740741
124742	7	gaming_mood:easy-going	0.22963
124742	8	gaming_mood:expert	0.2
124742	9	gaming_mood:intense	0.177778
124742	10	gaming_mood:cooperative	0.0148148
124742	11	gaming_mood:competitive	0.111111
124742	12	gaming_mood:thematic	0.037037
124742	13	gaming_mood:story-based	0.0296296
124742	14	social_companion:1-player	0.0444444
124742	15	social_companion:2-players	1.0
124742	16	social_companion:large-group	0.00740741
124742	19	social_companion:children	0.0222222
124742	20	social_companion:family	0.0444444
124742	21	social_companion:friends	0.0222222
124847	1	playing_time:very_short	0.5
124847	15	social_companion:2-players	1.0
124847	19	social_companion:children	0.5
125153	1	playing_time:very_short	0.12
125153	3	playing_time:moderate	0.04
125153	4	playing_time:long	0.28
125153	5	playing_time:very_long	0.08
125153	6	gaming_mood:party	0.04
125153	7	gaming_mood:easy-going	0.64
125153	8	gaming_mood:expert	1.0
125153	9	gaming_mood:intense	0.12
125153	10	gaming_mood:cooperative	0.04
125153	11	gaming_mood:competitive	0.36
125153	12	gaming_mood:thematic	0.04
125153	13	gaming_mood:story-based	0.04
125153	14	social_companion:1-player	0.72
125153	15	social_companion:2-players	0.88
125153	20	social_companion:family	0.04
125311	1	playing_time:very_short	1.0
125311	7	gaming_mood:easy-going	0.8
125311	11	gaming_mood:competitive	0.0666667
125311	15	social_companion:2-players	0.4
125311	19	social_companion:children	0.133333
125311	20	social_companion:family	0.2
126163	1	playing_time:very_short	0.153846
126163	2	playing_time:short	0.0769231
126163	3	playing_time:moderate	0.230769
126163	4	playing_time:long	0.384615
126163	7	gaming_mood:easy-going	0.923077
126163	8	gaming_mood:expert	0.769231
126163	9	gaming_mood:intense	0.692308
126163	10	gaming_mood:cooperative	0.0769231
126163	11	gaming_mood:competitive	0.384615
126163	15	social_companion:2-players	1.0
126163	20	social_companion:family	0.307692
127024	1	playing_time:very_short	1.0
127024	7	gaming_mood:easy-going	0.571429
127024	9	gaming_mood:intense	0.285714
127024	10	gaming_mood:cooperative	0.571429
127024	11	gaming_mood:competitive	0.142857
127024	15	social_companion:2-players	0.285714
127024	16	social_companion:large-group	0.285714
127024	19	social_companion:children	0.142857
127024	20	social_companion:family	0.142857
127024	21	social_companion:friends	0.142857
128667	1	playing_time:very_short	0.136364
128667	4	playing_time:long	0.136364
128667	6	gaming_mood:party	0.181818
128667	7	gaming_mood:easy-going	0.0909091
128667	8	gaming_mood:expert	0.0454545
128667	9	gaming_mood:intense	1.0
128667	10	gaming_mood:cooperative	0.454545
128667	11	gaming_mood:competitive	0.0454545
128667	16	social_companion:large-group	0.272727
128667	19	social_companion:children	0.0454545
128667	20	social_companion:family	0.0909091
128667	21	social_companion:friends	0.0454545
128671	1	playing_time:very_short	0.0689655
128671	2	playing_time:short	0.0689655
128671	4	playing_time:long	0.310345
128671	5	playing_time:very_long	0.103448
128671	7	gaming_mood:easy-going	0.206897
128671	9	gaming_mood:intense	0.0689655
128671	10	gaming_mood:cooperative	0.0344828
128671	11	gaming_mood:competitive	1.0
128671	12	gaming_mood:thematic	0.0689655
128671	15	social_companion:2-players	0.0689655
128671	16	social_companion:large-group	0.0344828
128671	19	social_companion:children	0.137931
128671	20	social_companion:family	0.0344828
128882	1	playing_time:very_short	0.116129
128882	2	playing_time:short	0.0129032
128882	6	gaming_mood:party	0.470968
128882	7	gaming_mood:easy-going	0.16129
128882	8	gaming_mood:expert	0.0258065
128882	9	gaming_mood:intense	1.0
128882	10	gaming_mood:cooperative	0.180645
128882	11	gaming_mood:competitive	0.0387097
128882	13	gaming_mood:story-based	0.0387097
128882	15	social_companion:2-players	0.0129032
128882	16	social_companion:large-group	0.23871
128882	19	social_companion:children	0.0258065
128882	20	social_companion:family	0.0645161
128882	21	social_companion:friends	0.0129032
130592	1	playing_time:very_short	0.2
130592	9	gaming_mood:intense	0.4
130592	15	social_companion:2-players	0.2
130592	19	social_companion:children	1.0
130592	20	social_companion:family	0.2
131260	1	playing_time:very_short	1.0
131260	2	playing_time:short	0.075
131260	4	playing_time:long	0.025
131260	6	gaming_mood:party	0.05
131260	7	gaming_mood:easy-going	0.75
131260	8	gaming_mood:expert	0.075
131260	9	gaming_mood:intense	0.05
131260	11	gaming_mood:competitive	0.025
131260	14	social_companion:1-player	0.025
131260	16	social_companion:large-group	0.025
131260	19	social_companion:children	0.275
131260	20	social_companion:family	0.6
131357	1	playing_time:very_short	1.0
131357	2	playing_time:short	0.0766551
131357	4	playing_time:long	0.010453
131357	5	playing_time:very_long	0.00696864
131357	6	gaming_mood:party	0.254355
131357	7	gaming_mood:easy-going	0.487805
131357	8	gaming_mood:expert	0.0383275
131357	9	gaming_mood:intense	0.87108
131357	10	gaming_mood:cooperative	0.0418118
131357	11	gaming_mood:competitive	0.0243902
131357	12	gaming_mood:thematic	0.00696864
131357	13	gaming_mood:story-based	0.0139373
131357	15	social_companion:2-players	0.12892
131357	16	social_companion:large-group	0.101045
131357	19	social_companion:children	0.0801394
131357	20	social_companion:family	0.0940767
131357	21	social_companion:friends	0.010453
131493	19	social_companion:children	1.0
131835	1	playing_time:very_short	1.0
131835	2	playing_time:short	0.0714286
131835	4	playing_time:long	0.0119048
131835	6	gaming_mood:party	0.0119048
131835	7	gaming_mood:easy-going	0.559524
131835	8	gaming_mood:expert	0.0119048
131835	9	gaming_mood:intense	0.178571
131835	11	gaming_mood:competitive	0.0714286
131835	13	gaming_mood:story-based	0.0357143
131835	14	social_companion:1-player	0.0119048
131835	15	social_companion:2-players	0.285714
131835	16	social_companion:large-group	0.0238095
131835	19	social_companion:children	0.309524
131835	20	social_companion:family	0.0714286
131835	21	social_companion:friends	0.0119048
132018	1	playing_time:very_short	0.0526316
132018	4	playing_time:long	0.315789
132018	5	playing_time:very_long	0.421053
132018	7	gaming_mood:easy-going	0.157895
132018	8	gaming_mood:expert	0.105263
132018	9	gaming_mood:intense	0.368421
132018	10	gaming_mood:cooperative	0.421053
132018	11	gaming_mood:competitive	1.0
132018	13	gaming_mood:story-based	0.105263
132018	14	social_companion:1-player	0.315789
132018	15	social_companion:2-players	0.157895
132018	21	social_companion:friends	0.157895
133473	1	playing_time:very_short	1.0
133473	2	playing_time:short	0.0263158
133473	4	playing_time:long	0.0131579
133473	6	gaming_mood:party	0.557018
133473	7	gaming_mood:easy-going	0.969298
133473	8	gaming_mood:expert	0.0131579
133473	9	gaming_mood:intense	0.00877193
133473	11	gaming_mood:competitive	0.00877193
133473	12	gaming_mood:thematic	0.00438596
133473	15	social_companion:2-players	0.184211
133473	16	social_companion:large-group	0.00877193
133473	17	social_companion:toddlers	0.00438596
133473	18	social_companion:preschoolers	0.00877193
133473	19	social_companion:children	0.513158
133473	20	social_companion:family	0.438596
133848	1	playing_time:very_short	0.266667
133848	2	playing_time:short	0.0333333
133848	3	playing_time:moderate	0.2
133848	4	playing_time:long	0.1
133848	7	gaming_mood:easy-going	0.2
133848	8	gaming_mood:expert	0.166667
133848	9	gaming_mood:intense	0.266667
133848	10	gaming_mood:cooperative	0.2
133848	11	gaming_mood:competitive	0.2
133848	12	gaming_mood:thematic	0.0333333
133848	13	gaming_mood:story-based	0.1
133848	14	social_companion:1-player	0.233333
133848	15	social_companion:2-players	1.0
133848	16	social_companion:large-group	0.333333
133848	19	social_companion:children	0.0666667
133848	20	social_companion:family	0.0666667
133848	21	social_companion:friends	0.0333333
135649	1	playing_time:very_short	0.0645161
135649	7	gaming_mood:easy-going	0.0645161
135649	11	gaming_mood:competitive	0.0322581
135649	13	gaming_mood:story-based	0.0645161
135649	17	social_companion:toddlers	0.0322581
135649	18	social_companion:preschoolers	0.0645161
135649	19	social_companion:children	1.0
135649	20	social_companion:family	0.0967742
135649	21	social_companion:friends	0.0322581
139030	1	playing_time:very_short	0.206897
139030	2	playing_time:short	0.0344828
139030	6	gaming_mood:party	1.0
139030	7	gaming_mood:easy-going	0.482759
139030	8	gaming_mood:expert	0.0344828
139030	9	gaming_mood:intense	0.758621
139030	10	gaming_mood:cooperative	0.0344828
139030	11	gaming_mood:competitive	0.0689655
139030	15	social_companion:2-players	0.0689655
139030	16	social_companion:large-group	0.724138
139030	20	social_companion:family	0.0689655
139030	21	social_companion:friends	0.0344828
140620	1	playing_time:very_short	0.0384615
140620	2	playing_time:short	0.0384615
140620	3	playing_time:moderate	0.0384615
140620	4	playing_time:long	0.307692
140620	5	playing_time:very_long	0.153846
140620	7	gaming_mood:easy-going	0.192308
140620	8	gaming_mood:expert	0.269231
140620	9	gaming_mood:intense	0.115385
140620	10	gaming_mood:cooperative	0.115385
140620	11	gaming_mood:competitive	0.230769
140620	12	gaming_mood:thematic	0.0769231
140620	13	gaming_mood:story-based	0.115385
140620	14	social_companion:1-player	1.0
140620	15	social_companion:2-players	0.884615
140620	19	social_companion:children	0.153846
140620	20	social_companion:family	0.115385
140620	21	social_companion:friends	0.0384615
140934	1	playing_time:very_short	0.602041
140934	2	playing_time:short	0.0204082
140934	4	playing_time:long	0.0102041
140934	7	gaming_mood:easy-going	0.714286
140934	8	gaming_mood:expert	0.122449
140934	9	gaming_mood:intense	0.5
140934	11	gaming_mood:competitive	0.0816327
140934	13	gaming_mood:story-based	0.0102041
140934	14	social_companion:1-player	0.0204082
140934	15	social_companion:2-players	1.0
140934	19	social_companion:children	0.0306122
140934	20	social_companion:family	0.173469
142325	1	playing_time:very_short	1.0
142325	2	playing_time:short	0.05
142325	6	gaming_mood:party	0.05
142325	7	gaming_mood:easy-going	0.5
142325	9	gaming_mood:intense	0.05
142325	11	gaming_mood:competitive	0.3
142325	16	social_companion:large-group	0.1
142334	19	social_companion:children	1.0
143157	2	playing_time:short	0.2
143157	9	gaming_mood:intense	0.2
143157	10	gaming_mood:cooperative	0.6
143157	13	gaming_mood:story-based	0.2
143157	14	social_companion:1-player	1.0
143157	15	social_companion:2-players	0.6
143157	21	social_companion:friends	0.2
143519	1	playing_time:very_short	0.5625
143519	2	playing_time:short	0.125
143519	3	playing_time:moderate	0.0625
143519	7	gaming_mood:easy-going	0.8125
143519	8	gaming_mood:expert	0.125
143519	9	gaming_mood:intense	0.125
143519	11	gaming_mood:competitive	0.6875
143519	13	gaming_mood:story-based	0.0625
143519	15	social_companion:2-players	1.0
143519	21	social_companion:friends	0.0625
143693	1	playing_time:very_short	0.419355
143693	2	playing_time:short	0.516129
143693	3	playing_time:moderate	0.193548
143693	4	playing_time:long	0.129032
143693	7	gaming_mood:easy-going	0.419355
143693	8	gaming_mood:expert	0.0967742
143693	9	gaming_mood:intense	0.419355
143693	11	gaming_mood:competitive	0.193548
143693	14	social_companion:1-player	0.516129
143693	15	social_companion:2-players	1.0
143693	19	social_companion:children	0.0322581
143693	20	social_companion:family	0.0645161
143693	21	social_companion:friends	0.0645161
143741	1	playing_time:very_short	1.0
143741	2	playing_time:short	0.0581395
143741	4	playing_time:long	0.0406977
143741	6	gaming_mood:party	0.563953
143741	7	gaming_mood:easy-going	0.52907
143741	8	gaming_mood:expert	0.0290698
143741	9	gaming_mood:intense	0.889535
143741	10	gaming_mood:cooperative	0.186047
143741	11	gaming_mood:competitive	0.0174419
143741	12	gaming_mood:thematic	0.00581395
143741	13	gaming_mood:story-based	0.0290698
143741	14	social_companion:1-player	0.00581395
143741	15	social_companion:2-players	0.0290698
143741	16	social_companion:large-group	0.360465
143741	19	social_companion:children	0.116279
143741	20	social_companion:family	0.156977
144797	1	playing_time:very_short	0.0833333
144797	2	playing_time:short	0.0833333
144797	3	playing_time:moderate	0.0833333
144797	4	playing_time:long	0.833333
144797	5	playing_time:very_long	0.166667
144797	7	gaming_mood:easy-going	0.0833333
144797	8	gaming_mood:expert	0.833333
144797	9	gaming_mood:intense	0.5
144797	11	gaming_mood:competitive	0.416667
144797	13	gaming_mood:story-based	0.0833333
144797	15	social_companion:2-players	1.0
144797	16	social_companion:large-group	0.25
144797	20	social_companion:family	0.166667
144797	21	social_companion:friends	0.0833333
145599	13	gaming_mood:story-based	1.0
145639	1	playing_time:very_short	0.0634921
145639	6	gaming_mood:party	0.0793651
145639	7	gaming_mood:easy-going	0.0634921
145639	9	gaming_mood:intense	0.031746
145639	15	social_companion:2-players	0.015873
145639	16	social_companion:large-group	0.0634921
145639	18	social_companion:preschoolers	0.031746
145639	19	social_companion:children	1.0
145639	20	social_companion:family	0.126984
146021	1	playing_time:very_short	0.032
146021	2	playing_time:short	0.008
146021	3	playing_time:moderate	0.016
146021	4	playing_time:long	0.208
146021	5	playing_time:very_long	0.1
146021	7	gaming_mood:easy-going	0.08
146021	8	gaming_mood:expert	0.068
146021	9	gaming_mood:intense	0.08
146021	10	gaming_mood:cooperative	0.536
146021	11	gaming_mood:competitive	0.02
146021	12	gaming_mood:thematic	0.076
146021	13	gaming_mood:story-based	1.0
